"id","sex","y_birth","innvandringsgrunn"
"P000898877","1",2008,"FAMM"
"P000898891","1",2008,"UTD"
"P000898957","1",2002,"FAMM"
"P000899037","0",2007,"FAMM"
"P000899086","0",2009,"FAMM"
"P000899311","1",2007,"FAMM"
"P000899313","1",2005,"FAMM"
"P000899334","0",2002,"FAMM"
"P000899341","1",2001,"UTD"
"P000899346","0",2007,"UTD"
"P000899350","0",2003,"FAMM"
"P000899364","0",2007,"FAMM"
"P000899421","1",2004,"FAMM"
"P000899441","1",2006,"UTD"
"P000899451","1",2002,"UTD"
"P000899513","0",2008,"UTD"
"P000899520","0",2001,"FAMM"
"P000899526","1",2001,"UTD"
"P000899541","1",2000,"FAMM"
"P000899557","0",2003,"UTD"
"P000899562","1",2000,"UTD"
"P000899576","1",2006,"FAMM"
"P000899594","1",2000,"FAMM"
"P000899604","1",2002,"UTD"
"P000899605","1",2003,"FAMM"
"P000899627","1",2009,"UTD"
"P000899643","0",2001,"UTD"
"P000899665","0",2008,"FAMM"
"P000899680","0",2002,"FAMM"
"P000899723","1",2009,"FAMM"
"P000899785","0",2003,"FAMM"
"P000899833","1",2002,"UTD"
"P000899900","1",2008,"FAMM"
"P000899927","1",2006,"UTD"
"P000900023","1",2001,"UTD"
"P000900140","1",2000,"FAMM"
"P000900160","0",2009,"UTD"
"P000900197","1",2009,"UTD"
"P000900232","1",2000,"UTD"
"P000900277","1",2005,"FAMM"
"P000900283","0",2000,"UTD"
"P000900295","0",2002,"UTD"
"P000900298","0",2009,"UTD"
"P000900316","0",2004,"UTD"
"P000900326","0",2009,"FAMM"
"P000900356","1",2008,"UTD"
"P000900359","1",2007,"FAMM"
"P000900370","1",2002,"UTD"
"P000900390","0",2008,"FAMM"
"P000900399","0",2005,"FAMM"
"P000900422","0",2004,"FAMM"
"P000900483","1",2003,"UTD"
"P000900506","0",2005,"UTD"
"P000900514","1",2005,"UTD"
"P000900537","1",2006,"UTD"
"P000900540","1",2009,"FAMM"
"P000900596","1",2001,"FAMM"
"P000900649","1",2006,"UTD"
"P000900655","1",2005,"FAMM"
"P000900656","0",2006,"UTD"
"P000900703","0",2001,"UTD"
"P000900731","1",2003,"FAMM"
"P000900741","0",2008,"FAMM"
"P000900781","1",2002,"FAMM"
"P000900828","0",2009,"UTD"
"P000900864","1",2006,"FAMM"
"P000900872","1",2008,"UTD"
"P000900895","1",2005,"UTD"
"P000900964","0",2005,"FAMM"
"P000900993","0",2009,"UTD"
"P000901009","1",2004,"UTD"
"P000901071","0",2004,"FAMM"
"P000901182","0",2000,"UTD"
"P000901190","1",2008,"UTD"
"P000901192","0",2008,"FAMM"
"P000901195","0",2008,"FAMM"
"P000901221","0",2008,"FAMM"
"P000901244","1",2009,"FAMM"
"P000901273","0",2011,"ARB"
"P000901297","1",2004,"FAMM"
"P000901347","0",2003,"UTD"
"P000901381","0",2000,"FAMM"
"P000901384","0",2004,"FAMM"
"P000901385","0",2000,"UTD"
"P000901390","1",2007,"UTD"
"P000901399","1",2007,"FAMM"
"P000901484","0",2009,"FAMM"
"P000901506","0",2001,"UTD"
"P000901552","1",2004,"UTD"
"P000901560","1",2011,"NRD"
"P000901562","1",2003,"FAMM"
"P000901590","0",2000,"FAMM"
"P000901603","1",2008,"UTD"
"P000901605","1",2000,"UTD"
"P000901638","1",2005,"FAMM"
"P000901673","0",2002,"UTD"
"P000901698","1",2005,"UTD"
"P000901730","1",2007,"UTD"
"P000901755","0",2007,"FAMM"
"P000901778","1",2000,"FAMM"
"P000901795","1",2007,"FAMM"
"P000901849","1",2001,"FAMM"
"P000901970","0",2001,"UTD"
"P000902082","0",2005,"FAMM"
"P000902124","0",2007,"FAMM"
"P000902144","0",2001,"UTD"
"P000902167","0",2007,"FAMM"
"P000902181","1",2005,"FAMM"
"P000902194","0",2002,"FAMM"
"P000902197","0",2007,"FAMM"
"P000902206","0",2007,"FAMM"
"P000902262","0",2004,"UTD"
"P000902432","0",2009,"FAMM"
"P000902453","0",2006,"UTD"
"P000902460","1",2006,"FAMM"
"P000902473","1",2008,"UTD"
"P000902479","1",2004,"FAMM"
"P000902639","1",2004,"FAMM"
"P000902661","1",2008,"FAMM"
"P000902662","0",2007,"UTD"
"P000902695","1",2006,"UTD"
"P000902727","1",2000,"FAMM"
"P000902793","1",2007,"UTD"
"P000902826","1",2005,"UTD"
"P000902836","1",2001,"FAMM"
"P000902874","1",2005,"FAMM"
"P000902885","0",2001,"FAMM"
"P000903053","0",2005,"FAMM"
"P000903069","1",2002,"FAMM"
"P000903126","1",2006,"UTD"
"P000903190","1",2008,"FAMM"
"P000903208","1",2002,"UTD"
"P000903209","1",2009,"UTD"
"P000903227","1",2007,"FAMM"
"P000903277","1",2001,"UTD"
"P000903285","1",2009,"FAMM"
"P000903299","1",2004,"UTD"
"P000903354","0",2004,"FAMM"
"P000903360","0",2003,"FAMM"
"P000903367","1",2008,"FAMM"
"P000903380","0",2009,"FAMM"
"P000903389","1",2009,"FAMM"
"P000903411","0",2000,"FAMM"
"P000903454","0",2000,"UTD"
"P000903542","0",2005,"FAMM"
"P000903573","1",2005,"FAMM"
"P000903585","1",2006,"UTD"
"P000903614","1",2009,"UTD"
"P000903658","1",2006,"FAMM"
"P000903671","1",2007,"FAMM"
"P000903710","0",2002,"FAMM"
"P000903725","1",2003,"FAMM"
"P000903747","1",2009,"FAMM"
"P000903763","1",2000,"UTD"
"P000903774","0",2008,"UTD"
"P000903789","1",2005,"UTD"
"P000903803","0",2007,"FAMM"
"P000903829","1",2010,"UKJ"
"P000903872","0",2005,"UTD"
"P000903892","0",2005,"UTD"
"P000903898","1",2000,"FAMM"
"P000904013","1",2001,"FAMM"
"P000904014","1",2009,"FAMM"
"P000904056","0",2007,"UTD"
"P000904062","1",2007,"FAMM"
"P000904127","1",2005,"UTD"
"P000904149","0",2002,"UTD"
"P000904150","1",2008,"UTD"
"P000904190","1",2007,"UTD"
"P000904205","1",2002,"FAMM"
"P000904275","1",2007,"UTD"
"P000904278","0",2009,"UTD"
"P000904310","1",2009,"FAMM"
"P000904316","1",2000,"FAMM"
"P000904350","1",2005,"UTD"
"P000904370","1",2001,"FAMM"
"P000904375","0",2006,"FAMM"
"P000904377","1",2004,"UTD"
"P000904380","0",2000,"UTD"
"P000904387","1",2003,"UTD"
"P000904418","1",2005,"FAMM"
"P000904425","0",2009,"FAMM"
"P000904479","1",2008,"FAMM"
"P000904490","1",2008,"UTD"
"P000904620","0",2002,"FAMM"
"P000904640","0",2004,"FAMM"
"P000904668","0",2001,"UTD"
"P000904676","1",2003,"FAMM"
"P000904724","0",2008,"UTD"
"P000904758","0",2009,"FAMM"
"P000904784","1",2008,"UTD"
"P000904803","0",2005,"FAMM"
"P000904842","1",2004,"UTD"
"P000904885","0",2009,"UTD"
"P000904911","0",2001,"UTD"
"P000904936","1",2007,"UTD"
"P000904950","1",2007,"FAMM"
"P000904980","0",2009,"FAMM"
"P000904990","1",2003,"UTD"
"P000904993","0",2000,"FAMM"
"P000904994","0",2007,"UTD"
"P000905023","1",2001,"FAMM"
"P000905049","0",2005,"UTD"
"P000905061","1",2002,"UTD"
"P000905079","0",2000,"UTD"
"P000905109","1",2002,"FAMM"
"P000905163","1",2006,"UTD"
"P000905225","0",2009,"FAMM"
"P000905271","0",2004,"UTD"
"P000905296","1",2006,"FAMM"
"P000905345","0",2009,"FAMM"
"P000905430","1",2002,"FAMM"
"P000905439","0",2007,"FAMM"
"P000905480","0",2008,"UTD"
"P000905511","1",2009,"FAMM"
"P000905520","0",2000,"UTD"
"P000905535","1",2003,"UTD"
"P000905595","0",2004,"UTD"
"P000905635","0",2000,"FAMM"
"P000905642","1",2005,"FAMM"
"P000905660","1",2003,"UTD"
"P000905661","1",2008,"FAMM"
"P000905693","1",2006,"FAMM"
"P000905723","1",2003,"FAMM"
"P000905757","1",2006,"FAMM"
"P000905801","1",2005,"FAMM"
"P000905840","1",2002,"FAMM"
"P000905842","1",2006,"FAMM"
"P000905900","0",2009,"FAMM"
"P000905907","0",2009,"FAMM"
"P000905945","1",2004,"UTD"
"P000905950","1",2002,"UTD"
"P000905966","0",2003,"UTD"
"P000905979","1",2009,"UTD"
"P000906014","1",2001,"UTD"
"P000906041","0",2006,"FAMM"
"P000906070","1",2001,"UTD"
"P000906154","1",2001,"UTD"
"P000906158","1",2009,"FAMM"
"P000906160","0",2008,"FAMM"
"P000906233","0",2012,"NRD"
"P000906252","1",2005,"UTD"
"P000906316","0",2009,"UTD"
"P000906333","0",2008,"UTD"
"P000906339","0",2000,"UTD"
"P000906340","1",2012,"UKJ"
"P000906352","0",2005,"FAMM"
"P000906367","1",2003,"UTD"
"P000906434","1",2008,"FAMM"
"P000906450","1",2005,"UTD"
"P000906466","0",2006,"UTD"
"P000906473","1",2006,"FAMM"
"P000906508","1",2002,"UTD"
"P000906517","1",2006,"UTD"
"P000906567","0",2001,"UTD"
"P000906579","0",2000,"FAMM"
"P000906614","0",2000,"FAMM"
"P000906641","1",2008,"FAMM"
"P000906765","0",2001,"FAMM"
"P000906770","0",2000,"FAMM"
"P000906791","0",2000,"UTD"
"P000906875","1",2007,"FAMM"
"P000906879","0",2003,"UTD"
"P000906983","1",2009,"UTD"
"P000906986","0",2004,"UTD"
"P000907013","1",2005,"UTD"
"P000907023","1",2007,"FAMM"
"P000907027","1",2003,"UTD"
"P000907040","1",2008,"FAMM"
"P000907108","0",2002,"FAMM"
"P000907123","1",2015,"NRD"
"P000907135","0",2008,"FAMM"
"P000907147","0",2016,"NRD"
"P000907240","0",2009,"UTD"
"P000907415","0",2008,"UTD"
"P000907425","1",2001,"UTD"
"P000907444","1",2004,"UTD"
"P000907525","1",2018,"UKJ"
"P000907526","1",2006,"UTD"
"P000907554","1",2003,"FAMM"
"P000907598","0",2002,"FAMM"
"P000907599","1",2002,"FAMM"
"P000907609","0",2007,"UTD"
"P000907634","1",2005,"UTD"
"P000907641","1",2007,"FAMM"
"P000907686","1",2007,"FAMM"
"P000907752","1",2006,"UTD"
"P000907770","1",2006,"UTD"
"P000907789","1",2009,"FAMM"
"P000907794","1",2008,"UTD"
"P000907877","0",2003,"UTD"
"P000907882","0",2002,"UTD"
"P000907907","0",2005,"FAMM"
"P000907982","0",2005,"FAMM"
"P000907985","1",2001,"UTD"
"P000908039","1",2000,"FAMM"
"P000908043","0",2005,"UTD"
"P000908045","1",2008,"UTD"
"P000908161","1",2000,"FAMM"
"P000908200","0",2000,"UTD"
"P000908221","0",2002,"FAMM"
"P000908251","1",2009,"FAMM"
"P000908253","0",2001,"FAMM"
"P000908297","1",2006,"UTD"
"P000908305","1",2005,"FAMM"
"P000908327","1",2003,"FAMM"
"P000908339","0",2006,"FAMM"
"P000908361","1",2004,"FAMM"
"P000908364","1",2007,"FAMM"
"P000908368","1",2000,"FAMM"
"P000908454","1",2005,"FAMM"
"P000908483","0",2013,"UKJ"
"P000908494","1",2008,"FAMM"
"P000908522","1",2002,"FAMM"
"P000908532","1",2007,"UTD"
"P000908539","0",2002,"UTD"
"P000908554","0",2003,"UTD"
"P000908594","1",2002,"UTD"
"P000908595","0",2002,"FAMM"
"P000908604","0",2001,"UTD"
"P000908672","0",2007,"FAMM"
"P000908686","1",2009,"UTD"
"P000908708","0",2007,"FAMM"
"P000908729","1",2001,"FAMM"
"P000908744","1",2007,"FAMM"
"P000908763","0",2000,"FAMM"
"P000908781","0",2009,"UTD"
"P000908791","0",2005,"UTD"
"P000908907","1",2000,"UTD"
"P000909068","1",2007,"UTD"
"P000909093","0",2006,"FAMM"
"P000909138","0",2000,"UTD"
"P000909197","1",2006,"FAMM"
"P000909216","1",2008,"FAMM"
"P000909221","0",2003,"UTD"
"P000909246","0",2008,"UTD"
"P000909365","0",2007,"UTD"
"P000909420","1",2000,"UTD"
"P000909492","1",2003,"UTD"
"P000909602","0",2000,"UTD"
"P000909750","0",2007,"UTD"
"P000909778","1",2001,"FAMM"
"P000909824","1",2012,"ARB"
"P000909828","1",2008,"FAMM"
"P000909831","1",2001,"UTD"
"P000909842","1",2003,"FAMM"
"P000909867","0",2001,"FAMM"
"P000909925","0",2005,"UTD"
"P000909934","0",2008,"FAMM"
"P000910081","1",2001,"UTD"
"P000910090","0",2001,"FAMM"
"P000910131","1",2008,"FAMM"
"P000910149","0",2009,"UTD"
"P000910224","0",2008,"UTD"
"P000910233","1",2003,"FAMM"
"P000910261","0",2003,"FAMM"
"P000910289","0",2001,"FAMM"
"P000910400","0",2000,"FAMM"
"P000910436","0",2003,"FAMM"
"P000910488","1",2004,"UTD"
"P000910490","0",2004,"FAMM"
"P000910491","0",2000,"FAMM"
"P000910580","1",2008,"FAMM"
"P000910610","0",2002,"UTD"
"P000910614","1",2001,"UTD"
"P000910620","1",2006,"UTD"
"P000910638","0",2003,"FAMM"
"P000910652","1",2001,"FAMM"
"P000910678","0",2001,"UTD"
"P000910687","0",2001,"UTD"
"P000910708","0",2005,"FAMM"
"P000910713","1",2000,"FAMM"
"P000910725","1",2009,"FAMM"
"P000910728","1",2002,"UTD"
"P000910781","1",2002,"FAMM"
"P000910787","1",2005,"FAMM"
"P000910864","1",2008,"FAMM"
"P000910951","0",2003,"FAMM"
"P000910952","0",2002,"FAMM"
"P000911050","1",2007,"UTD"
"P000911149","1",2006,"UTD"
"P000911170","1",2007,"FAMM"
"P000911174","0",2004,"FAMM"
"P000911214","0",2002,"UTD"
"P000911236","1",2000,"UTD"
"P000911237","0",2008,"FAMM"
"P000911292","1",2000,"UTD"
"P000911393","0",2009,"FAMM"
"P000911399","1",2008,"FAMM"
"P000911484","1",2009,"UTD"
"P000911499","0",2006,"UTD"
"P000911560","1",2005,"UTD"
"P000911565","0",2007,"FAMM"
"P000911665","0",2009,"FAMM"
"P000911671","0",2003,"FAMM"
"P000911686","0",2002,"FAMM"
"P000911720","1",2000,"UTD"
"P000911793","0",2007,"UTD"
"P000911841","1",2004,"FAMM"
"P000911878","1",2008,"FAMM"
"P000911884","0",2002,"UTD"
"P000912014","1",2001,"UTD"
"P000912017","0",2003,"FAMM"
"P000912034","1",2004,"UTD"
"P000912152","0",2002,"UTD"
"P000912175","0",2006,"FAMM"
"P000912185","1",2006,"UTD"
"P000912304","0",2002,"UTD"
"P000912337","1",2004,"FAMM"
"P000912342","0",2008,"UTD"
"P000912362","1",2009,"FAMM"
"P000912382","1",2002,"UTD"
"P000912423","1",2001,"UTD"
"P000912546","0",2005,"FAMM"
"P000912549","1",2005,"UTD"
"P000912584","0",2003,"FAMM"
"P000912657","1",2009,"UTD"
"P000912678","0",2009,"UTD"
"P000912702","0",2003,"FAMM"
"P000912737","1",2004,"UTD"
"P000912745","1",2003,"FAMM"
"P000912856","1",2000,"UTD"
"P000912894","1",2006,"UTD"
"P000912897","0",2000,"FAMM"
"P000912932","0",2004,"UTD"
"P000912955","1",2009,"UTD"
"P000912981","1",2002,"UTD"
"P000913071","1",2000,"FAMM"
"P000913076","1",2008,"UTD"
"P000913171","0",2004,"FAMM"
"P000913216","0",2005,"FAMM"
"P000913248","0",2000,"UTD"
"P000913252","1",2007,"UTD"
"P000913297","1",2017,"ARB"
"P000913451","0",2002,"UTD"
"P000913474","0",2007,"FAMM"
"P000913493","0",2002,"UTD"
"P000913529","0",2001,"UTD"
"P000913555","0",2006,"UTD"
"P000913556","1",2008,"FAMM"
"P000913558","0",2001,"UTD"
"P000913566","1",2007,"UTD"
"P000913571","0",2007,"FAMM"
"P000913604","1",2006,"UTD"
"P000913801","1",2005,"UTD"
"P000913807","1",2000,"UTD"
"P000913837","0",2000,"UTD"
"P000913889","0",2009,"UTD"
"P000913899","0",2004,"FAMM"
"P000913911","1",2006,"UTD"
"P000913968","0",2007,"UTD"
"P000913992","0",2008,"UTD"
"P000914010","1",2005,"UTD"
"P000914022","1",2008,"UTD"
"P000914058","0",2006,"UTD"
"P000914173","1",2006,"FAMM"
"P000914181","0",2005,"FAMM"
"P000914217","0",2001,"FAMM"
"P000914224","1",2003,"UTD"
"P000914297","0",2001,"UTD"
"P000914309","0",2007,"FAMM"
"P000914317","0",2004,"FAMM"
"P000914386","0",2000,"UTD"
"P000914405","0",2003,"UTD"
"P000914434","1",2008,"FAMM"
"P000914466","0",2005,"FAMM"
"P000914476","0",2006,"FAMM"
"P000914477","0",2005,"FAMM"
"P000914511","1",2009,"UTD"
"P000914538","1",2004,"FAMM"
"P000914547","0",2005,"FAMM"
"P000914571","0",2003,"FAMM"
"P000914637","1",2001,"FAMM"
"P000914649","0",2000,"UTD"
"P000914736","1",2002,"FAMM"
"P000914754","1",2003,"UTD"
"P000914756","0",2004,"FAMM"
"P000914818","1",2003,"UTD"
"P000914881","0",2009,"UTD"
"P000914913","0",2005,"FAMM"
"P000914944","1",2007,"FAMM"
"P000914950","0",2008,"UTD"
"P000914988","0",2006,"FAMM"
"P000915015","0",2002,"FAMM"
"P000915049","1",2008,"UTD"
"P000915212","0",2007,"UTD"
"P000915225","1",2007,"UTD"
"P000915228","0",2005,"UTD"
"P000915250","1",2007,"FAMM"
"P000915253","0",2009,"UTD"
"P000915299","1",2005,"UTD"
"P000915319","0",2001,"FAMM"
"P000915333","1",2005,"UTD"
"P000915368","0",2004,"FAMM"
"P000915447","1",2004,"UTD"
"P000915461","1",2001,"UTD"
"P000915469","0",2007,"FAMM"
"P000915493","0",2007,"FAMM"
"P000915496","1",2002,"UTD"
"P000915540","1",2002,"FAMM"
"P000915614","0",2001,"FAMM"
"P000915662","1",2008,"UTD"
"P000915680","1",2005,"FAMM"
"P000915710","0",2007,"FAMM"
"P000915790","1",2007,"UTD"
"P000915812","0",2000,"FAMM"
"P000915848","1",2004,"FAMM"
"P000915856","1",2001,"FAMM"
"P000915921","0",2008,"FAMM"
"P000915924","1",2007,"UTD"
"P000915929","0",2006,"UTD"
"P000915944","0",2004,"FAMM"
"P000915980","0",2003,"FAMM"
"P000916066","1",2005,"FAMM"
"P000916091","1",2007,"FAMM"
"P000916106","1",2009,"FAMM"
"P000916111","0",2006,"UTD"
"P000916265","1",2005,"UTD"
"P000916286","0",2005,"UTD"
"P000916300","1",2002,"UTD"
"P000916320","0",2001,"FAMM"
"P000916330","1",2008,"FAMM"
"P000916384","1",2000,"UTD"
"P000916388","1",2007,"UTD"
"P000916407","1",2004,"FAMM"
"P000916408","0",2008,"FAMM"
"P000916430","1",2004,"UTD"
"P000916477","0",2001,"UTD"
"P000916486","0",2006,"UTD"
"P000916494","0",2009,"UTD"
"P000916497","0",2009,"FAMM"
"P000916518","0",2005,"UTD"
"P000916520","0",2009,"UTD"
"P000916538","0",2003,"FAMM"
"P000916570","1",2002,"FAMM"
"P000916601","1",2005,"UTD"
"P000916654","1",2002,"UTD"
"P000916695","1",2007,"UTD"
"P000916748","1",2003,"FAMM"
"P000916810","1",2003,"FAMM"
"P000916883","0",2002,"UTD"
"P000917050","0",2003,"UTD"
"P000917083","0",2000,"FAMM"
"P000917111","1",2003,"UTD"
"P000917113","0",2009,"FAMM"
"P000917162","0",2006,"UTD"
"P000917176","0",2006,"FAMM"
"P000917213","1",2005,"UTD"
"P000917214","1",2003,"FAMM"
"P000917221","0",2007,"UTD"
"P000917235","1",2007,"FAMM"
"P000917317","1",2007,"UTD"
"P000917330","0",2006,"UTD"
"P000917380","1",2006,"FAMM"
"P000917410","1",2009,"UTD"
"P000917489","0",2004,"FAMM"
"P000917541","0",2003,"FAMM"
"P000917563","0",2008,"UTD"
"P000917712","0",2001,"UTD"
"P000917762","0",2001,"UTD"
"P000917767","0",2000,"UTD"
"P000917805","1",2002,"FAMM"
"P000917811","0",2000,"UTD"
"P000917836","0",2005,"UTD"
"P000917845","0",2002,"UTD"
"P000917879","0",2006,"UTD"
"P000917950","0",2007,"FAMM"
"P000917952","0",2007,"FAMM"
"P000917973","1",2000,"FAMM"
"P000918027","1",2003,"UTD"
"P000918035","0",2004,"FAMM"
"P000918084","1",2008,"FAMM"
"P000918108","0",2005,"FAMM"
"P000918115","1",2010,"NRD"
"P000918165","1",2007,"FAMM"
"P000918193","0",2000,"UTD"
"P000918206","1",2000,"UTD"
"P000918267","1",2008,"FAMM"
"P000918332","0",2003,"FAMM"
"P000918357","1",2008,"UTD"
"P000918477","0",2012,"UKJ"
"P000918484","0",2002,"UTD"
"P000918502","1",2004,"FAMM"
"P000918630","1",2003,"UTD"
"P000918631","0",2002,"FAMM"
"P000918657","0",2006,"FAMM"
"P000918673","1",2009,"FAMM"
"P000918676","0",2007,"UTD"
"P000918684","0",2007,"UTD"
"P000918693","0",2005,"UTD"
"P000918734","0",2000,"FAMM"
"P000918749","1",2004,"FAMM"
"P000918752","1",2002,"FAMM"
"P000918850","0",2008,"FAMM"
"P000918926","1",2005,"FAMM"
"P000918927","1",2000,"FAMM"
"P000918964","0",2000,"UTD"
"P000918974","1",2008,"FAMM"
"P000919037","0",2008,"FAMM"
"P000919053","0",2002,"FAMM"
"P000919090","1",2009,"UTD"
"P000919144","1",2006,"FAMM"
"P000919222","1",2000,"FAMM"
"P000919293","1",2000,"FAMM"
"P000919320","0",2008,"FAMM"
"P000919327","1",2005,"UTD"
"P000919398","0",2003,"FAMM"
"P000919410","1",2004,"FAMM"
"P000919432","0",2002,"FAMM"
"P000919462","0",2006,"FAMM"
"P000919471","0",2006,"FAMM"
"P000919513","1",2009,"UTD"
"P000919514","0",2006,"UTD"
"P000919516","1",2004,"FAMM"
"P000919532","1",2008,"FAMM"
"P000919587","1",2005,"UTD"
"P000919672","1",2002,"UTD"
"P000919723","1",2004,"UTD"
"P000919741","0",2003,"FAMM"
"P000919773","0",2006,"UTD"
"P000919774","1",2009,"UTD"
"P000919804","1",2004,"UTD"
"P000919851","1",2003,"UTD"
"P000919853","1",2001,"UTD"
"P000919861","1",2009,"UTD"
"P000919962","1",2009,"UTD"
"P000919993","0",2001,"FAMM"
"P000920041","0",2007,"UTD"
"P000920163","0",2004,"FAMM"
"P000920173","1",2000,"UTD"
"P000920194","1",2005,"UTD"
"P000920226","0",2009,"UTD"
"P000920235","0",2001,"FAMM"
"P000920237","0",2003,"FAMM"
"P000920284","0",2003,"UTD"
"P000920294","1",2006,"UTD"
"P000920295","1",2000,"FAMM"
"P000920301","1",2005,"FAMM"
"P000920322","0",2016,"NRD"
"P000920451","1",2004,"FAMM"
"P000920580","1",2005,"UTD"
"P000920597","1",2003,"UTD"
"P000920696","0",2007,"UTD"
"P000920699","1",2005,"FAMM"
"P000920740","0",2008,"UTD"
"P000920744","0",2003,"UTD"
"P000920776","1",2002,"UTD"
"P000920847","1",2004,"FAMM"
"P000920890","0",2003,"UTD"
"P000920975","1",2001,"UTD"
"P000920987","1",2009,"UTD"
"P000921000","1",2005,"UTD"
"P000921080","1",2006,"UTD"
"P000921184","0",2009,"UTD"
"P000921279","0",2003,"UTD"
"P000921315","0",2002,"UTD"
"P000921509","1",2000,"FAMM"
"P000921531","0",2006,"UTD"
"P000921538","0",2008,"UTD"
"P000921594","0",2005,"FAMM"
"P000921605","1",2000,"UTD"
"P000921613","1",2001,"UTD"
"P000921684","1",2008,"UTD"
"P000921707","0",2005,"UTD"
"P000921723","0",2007,"UTD"
"P000921746","1",2002,"FAMM"
"P000921781","1",2000,"FAMM"
"P000921879","0",2003,"FAMM"
"P000921914","1",2003,"UTD"
"P000921924","0",2004,"UTD"
"P000921935","0",2000,"FAMM"
"P000921969","0",2007,"UTD"
"P000922006","0",2010,"ARB"
"P000922019","0",2006,"FAMM"
"P000922028","0",2004,"UTD"
"P000922067","0",2008,"UTD"
"P000922097","1",2007,"FAMM"
"P000922123","1",2008,"UTD"
"P000922125","1",2001,"FAMM"
"P000922134","0",2001,"FAMM"
"P000922237","0",2006,"FAMM"
"P000922240","1",2009,"UTD"
"P000922288","0",2000,"UTD"
"P000922314","0",2010,"ARB"
"P000922323","0",2006,"FAMM"
"P000922337","0",2007,"FAMM"
"P000922358","0",2009,"FAMM"
"P000922364","0",2003,"FAMM"
"P000922370","0",2002,"FAMM"
"P000922410","1",2003,"UTD"
"P000922432","0",2002,"UTD"
"P000922440","1",2006,"UTD"
"P000922444","1",2009,"FAMM"
"P000922449","1",2007,"FAMM"
"P000922496","0",2001,"FAMM"
"P000922546","0",2005,"FAMM"
"P000922556","0",2000,"UTD"
"P000922591","0",2007,"UTD"
"P000922642","1",2001,"UTD"
"P000922711","1",2001,"FAMM"
"P000922744","0",2002,"UTD"
"P000922761","1",2016,"NRD"
"P000922791","1",2007,"FAMM"
"P000922799","1",2009,"UTD"
"P000922823","0",2009,"UTD"
"P000922840","1",2006,"UTD"
"P000922907","0",2006,"UTD"
"P000922972","0",2001,"UTD"
"P000923019","0",2001,"UTD"
"P000923050","1",2006,"FAMM"
"P000923076","0",2003,"UTD"
"P000923122","0",2008,"UTD"
"P000923147","1",2006,"UTD"
"P000923155","1",2003,"UTD"
"P000923167","0",2009,"UTD"
"P000923195","0",2001,"UTD"
"P000923203","0",2002,"FAMM"
"P000923347","1",2013,"ARB"
"P000923405","1",2007,"FAMM"
"P000923423","0",2005,"FAMM"
"P000923430","0",2002,"FAMM"
"P000923457","0",2006,"FAMM"
"P000923459","0",2008,"UTD"
"P000923463","0",2002,"UTD"
"P000923464","0",2003,"FAMM"
"P000923488","1",2003,"FAMM"
"P000923495","1",2007,"FAMM"
"P000923543","0",2001,"FAMM"
"P000923546","1",2001,"UTD"
"P000923576","1",2006,"FAMM"
"P000923603","1",2008,"UTD"
"P000923656","1",2008,"FAMM"
"P000923728","0",2009,"UTD"
"P000923729","1",2002,"UTD"
"P000923910","0",2004,"FAMM"
"P000923974","0",2004,"UTD"
"P000923983","1",2005,"FAMM"
"P000923985","0",2006,"FAMM"
"P000924065","1",2005,"FAMM"
"P000924103","1",2007,"FAMM"
"P000924107","0",2006,"UTD"
"P000924145","0",2006,"UTD"
"P000924194","0",2009,"UTD"
"P000924199","0",2005,"FAMM"
"P000924245","0",2006,"UTD"
"P000924255","1",2005,"FAMM"
"P000924256","0",2000,"FAMM"
"P000924258","1",2002,"UTD"
"P000924264","1",2008,"UTD"
"P000924273","1",2007,"FAMM"
"P000924324","0",2002,"FAMM"
"P000924359","0",2001,"UTD"
"P000924372","1",2008,"FAMM"
"P000924444","1",2007,"UTD"
"P000924459","0",2002,"FAMM"
"P000924471","1",2001,"FAMM"
"P000924476","0",2001,"FAMM"
"P000924508","1",2002,"FAMM"
"P000924527","1",2008,"FAMM"
"P000924532","1",2006,"FAMM"
"P000924588","1",2003,"FAMM"
"P000924617","0",2004,"UTD"
"P000924628","0",2008,"FAMM"
"P000924635","1",2002,"UTD"
"P000924666","0",2001,"UTD"
"P000924686","1",2004,"FAMM"
"P000924693","0",2001,"FAMM"
"P000924702","1",2008,"FAMM"
"P000924710","0",2008,"FAMM"
"P000924725","0",2001,"UTD"
"P000924739","0",2018,"UKJ"
"P000924784","0",2001,"FAMM"
"P000924813","1",2005,"FAMM"
"P000924817","0",2005,"FAMM"
"P000924868","1",2004,"FAMM"
"P000924897","0",2006,"FAMM"
"P000925014","1",2008,"UTD"
"P000925084","1",2008,"FAMM"
"P000925098","0",2006,"FAMM"
"P000925115","0",2005,"UTD"
"P000925122","0",2002,"FAMM"
"P000925128","1",2002,"UTD"
